probe,gene
214576_PM_at,KRT36
214577_PM_at,MAP1B
214578_PM_s_at,ROCK1
214579_PM_at,NIPAL3
214581_PM_x_at,TNFRSF21
214582_PM_at,PDE3B
214584_PM_x_at,ACACB
214585_PM_s_at,VPS52
214586_PM_at,GPR37
214587_PM_at,COL8A1
214588_PM_s_at,MFAP3
214589_PM_at,FGF12
214590_PM_s_at,UBE2D1
214591_PM_at,KLHL4
214592_PM_s_at,SNAPC5
214593_PM_at,PIAS2
214594_PM_x_at,ATP8B1
214595_PM_at,KCNG1
214596_PM_at,CHRM3
214597_PM_at,SSTR2
214598_PM_at,CLDN8
214599_PM_at,IVL
214600_PM_at,TEAD1
214601_PM_at,TPH1
214602_PM_at,COL4A4
214604_PM_at,HOXD11
214605_PM_x_at,GPR1
214606_PM_at,TSPAN2
214607_PM_at,PAK3
214608_PM_s_at,EYA1
214609_PM_at,PHOX2A
214610_PM_at,CYP11B1
214611_PM_at,GRIK1
214612_PM_x_at,MAGEA6
214613_PM_at,GPR3
214614_PM_at,MNX1
214615_PM_at,P2RY10
214616_PM_at,HIST1H3E
214617_PM_at,PRF1
214618_PM_at,CFLAR
214619_PM_at,CRHR1
214620_PM_x_at,PAM
214621_PM_at,GYS2
214622_PM_at,CYP21A2
214623_PM_at,FBXW4P1
214624_PM_at,UPK1A
214625_PM_s_at,MINK1
214626_PM_s_at,GANAB
214627_PM_at,EPX
214628_PM_at,NHLH1
214629_PM_x_at,RTN4
214630_PM_at,CYP11B2
214631_PM_at,ZBTB33
214632_PM_at,NRP2
214633_PM_at,SOX3
214634_PM_at,HIST1H4I
214635_PM_at,CLDN9
214636_PM_at,CALCB
214637_PM_at,OSM
214638_PM_s_at,CCNT2
214639_PM_s_at,HOXA1
214640_PM_at,UNC93A
214641_PM_at,COL4A3
214642_PM_x_at,MAGEA5
214643_PM_x_at,BIN1
214644_PM_at,HIST1H2AK
214646_PM_at,HIST1H3J
214647_PM_s_at,HFE
214648_PM_at,GPX5
214649_PM_s_at,MTMR2
214650_PM_x_at,MOG
214651_PM_s_at,HOXA9
214652_PM_at,DRD1
214655_PM_at,GPR6
214656_PM_x_at,MYO1C
214657_PM_s_at,NEAT1
214658_PM_at,TMED7
214659_PM_x_at,YLPM1
214660_PM_at,PELO
214661_PM_s_at,NOP14
214662_PM_at,WDR43
214663_PM_at,DSTYK
214664_PM_at,PAICS
214665_PM_s_at,CHP1
214666_PM_x_at,IREB2
214667_PM_s_at,TP53I11
214668_PM_at,SPRYD7
214670_PM_at,ZKSCAN1
214671_PM_s_at,ABR
214672_PM_at,TTLL5
214673_PM_s_at,HUWE1
214674_PM_at,USP19
214675_PM_at,NUP188
214677_PM_x_at,IGL
214678_PM_x_at,ZFX
214679_PM_x_at,GNA11
214680_PM_at,NTRK2
214681_PM_at,GK
214683_PM_s_at,CLK1
214684_PM_at,MEF2A
214685_PM_at,NOP14-AS1
214686_PM_at,ZNF266
214687_PM_x_at,ALDOA
214688_PM_at,TLE4
214689_PM_at,PAPPA2
214690_PM_at,TAF1B
214691_PM_x_at,MINDY2
214692_PM_s_at,JRK
214695_PM_at,UBAP2L
214696_PM_at,MIR22HG
214697_PM_s_at,PTBP3
214698_PM_at,PTBP3
214699_PM_x_at,WIPI2
214700_PM_x_at,RIF1
214701_PM_s_at,FN1
214702_PM_at,FN1
214703_PM_s_at,MAN2B2
214704_PM_at,TCF25
214705_PM_at,PATJ
214706_PM_at,ZNF200
214707_PM_x_at,ALMS1
214708_PM_at,SNTB1
214709_PM_s_at,KTN1
214710_PM_s_at,CCNB1
214711_PM_at,GATC
214712_PM_at,SNX29P2
214713_PM_at,YLPM1
214714_PM_at,ZNF394
214715_PM_x_at,ZNF160
214716_PM_at,BMP2K
214717_PM_at,LINC01963
214718_PM_at,GATAD1
214719_PM_at,SLC46A3
214720_PM_x_at,SEPTIN10
214721_PM_x_at,CDC42EP4
214722_PM_at,NOTCH2NLA
214723_PM_x_at,ANKRD36
214724_PM_at,DIXDC1
214725_PM_at,SBSPON
214726_PM_x_at,ADD1
214727_PM_at,BRCA2
214728_PM_x_at,SMARCA4
214729_PM_at,TWISTNB
214730_PM_s_at,GLG1
214732_PM_at,SP1
214733_PM_s_at,YIPF1
214734_PM_at,EXPH5
214735_PM_at,IPCEF1
214736_PM_s_at,ADD1
214737_PM_x_at,HNRNPC
214738_PM_s_at,NEK9
214739_PM_at,LRCH3
214741_PM_at,ZNF131
214742_PM_at,CEP131
214743_PM_at,CUX1
214744_PM_s_at,RPL23
214745_PM_at,PLCH1
214746_PM_s_at,ZNF467
214747_PM_at,ZBED4
214748_PM_at,N4BP2L2
214750_PM_at,PLAC4
214751_PM_at,ZNF468
214752_PM_x_at,FLNA
214753_PM_at,N4BP2L2
214754_PM_at,TET3
214755_PM_at,UAP1L1
214756_PM_x_at,PMS2P1
214757_PM_at,PMS2P2
214758_PM_at,DCAF4
214759_PM_at,WTAP
214760_PM_at,ZNF337
214761_PM_at,ZNF423
214762_PM_at,ATP6V1G2
214763_PM_at,ACOT11
214764_PM_at,RRP15
214765_PM_s_at,NAAA
214766_PM_s_at,AHCTF1
214767_PM_s_at,HSPB6
214769_PM_at,CLCN4
214770_PM_at,MSR1
214771_PM_x_at,MPRIP
214772_PM_at,KIAA1549L
214773_PM_x_at,TIPRL
214774_PM_x_at,TOX3
214775_PM_at,N4BP3
214776_PM_x_at,XYLB
214777_PM_at,IGKV4-1
214778_PM_at,MEGF8
214779_PM_s_at,SGSM3
214780_PM_s_at,MYO9B
214782_PM_at,CTTN
214783_PM_s_at,ANXA11
214784_PM_x_at,XPO6
214785_PM_at,VPS13A
214786_PM_at,MAP3K1
214787_PM_at,DENND4A
214788_PM_x_at,DDN
214789_PM_x_at,SRSF8
214790_PM_at,SENP6
214791_PM_at,SP140L
214792_PM_x_at,VAMP2
214793_PM_at,DUSP7
214794_PM_at,PA2G4
214795_PM_at,ZMYND8
214796_PM_at,TRMT9B
214797_PM_s_at,CDK18
214798_PM_at,ATP2C2
214799_PM_at,NFASC
214800_PM_x_at,BTF3
214802_PM_at,EXOC7
214803_PM_at,CDH6
214804_PM_at,CENPI
214805_PM_at,EIF4A1
214806_PM_at,BICD1
214809_PM_at,LOC100294145
214811_PM_at,RIMBP2
214812_PM_s_at,MOB1A
214813_PM_at,ZNF75D
214814_PM_at,YTHDC1
214815_PM_at,TRIM33
214816_PM_x_at,FAAP24
214817_PM_at,UNC13A
214818_PM_at,CCDC57
214819_PM_at,IQSEC2
214820_PM_at,BRWD1
214821_PM_at,SLC25A4
214822_PM_at,BRINP2
214823_PM_at,ZNF204P
214825_PM_at,FAM155A
214826_PM_at,PDE12
214827_PM_at,PARD6B
214829_PM_at,AASS
214830_PM_at,SLC38A6
214831_PM_at,MED28
214832_PM_at,HNF4A
214833_PM_at,TMEM63A
214834_PM_at,PWAR5
214835_PM_s_at,SUCLG2
214837_PM_at,ALB
214838_PM_at,SFT2D2
214839_PM_at,LINC00599
214840_PM_at,TOM1L2
214841_PM_at,CNIH3
214842_PM_s_at,ALB
214843_PM_s_at,USP33
214844_PM_s_at,DOK5
214845_PM_s_at,CALU
214846_PM_s_at,ALPK3
214847_PM_s_at,GPSM3
214849_PM_at,KCTD20
214851_PM_at,HNF4A
214852_PM_x_at,VPS13A
214853_PM_s_at,SHC1
214855_PM_s_at,RALGAPA1
214856_PM_at,SPTBN1
214857_PM_at,RPARP-AS1
214858_PM_at,PP14571
214859_PM_at,FSTL4
214860_PM_at,SLC9A7
214861_PM_at,KDM4C
214862_PM_x_at,TET1
214863_PM_at,LOC100287602
214864_PM_s_at,GRHPR
214865_PM_at,DOT1L
214866_PM_at,PLAUR
214867_PM_at,ZSWIM8-AS1
214868_PM_at,PIWIL1
214869_PM_x_at,GAPVD1
214871_PM_x_at,LOC100287590
214872_PM_at,RIF1
214873_PM_at,LRP5L
214874_PM_at,PKP4
214875_PM_x_at,APLP2
214876_PM_s_at,TUBGCP5
214877_PM_at,CDKAL1
214879_PM_x_at,USF2
214880_PM_x_at,CALD1
214881_PM_s_at,UBTF
214882_PM_s_at,SRSF2
214883_PM_at,THRA
214884_PM_at,MCF2
214885_PM_at,KAT8
214886_PM_s_at,N4BP2L1
214887_PM_at,N4BP2L1
214888_PM_at,CAPN2
214889_PM_at,FAM149A
214890_PM_s_at,FAM149A
214891_PM_at,FBXO21
214892_PM_x_at,CACTIN
214893_PM_x_at,HCN2
214894_PM_x_at,MACF1
214895_PM_s_at,ADAM10
214896_PM_at,CTXND1
214898_PM_x_at,MUC3B
214899_PM_at,ZNF780B
214900_PM_at,ZKSCAN1
214901_PM_at,ZNF8
214903_PM_at,SYT2
214904_PM_at,ZNF41
214905_PM_at,RASGRF1
214906_PM_x_at,N4BP2L1
214907_PM_at,CEACAM21
214908_PM_s_at,TRRAP
214909_PM_s_at,DDAH2
214910_PM_s_at,APOM
214911_PM_s_at,BRD2
214913_PM_at,ADAMTS3
214914_PM_at,FAM13C
214915_PM_at,ZNF362
214917_PM_at,PRKAA1
214918_PM_at,HNRNPM
214920_PM_at,THSD7A
214921_PM_at,KCNMA1
214922_PM_at,ZNF484
214923_PM_at,ATP6V1D
214924_PM_s_at,TRAK1
214925_PM_s_at,SPTAN1
214926_PM_at,SPTAN1
214927_PM_at,ITGBL1
214928_PM_at,OBSL1
214929_PM_s_at,KIAA1109
214930_PM_at,SLITRK5
214931_PM_s_at,SRPK2
214932_PM_at,KIDINS220
214933_PM_at,CACNA1A
214934_PM_at,ATP9B
214936_PM_at,LRCH1
214937_PM_x_at,PCM1
214938_PM_x_at,HMGB1
214939_PM_x_at,AFDN
214940_PM_s_at,SMG6
214941_PM_s_at,PRPF40A
214942_PM_at,RBM34
214943_PM_s_at,RBM34
214944_PM_at,PHLPP2
214947_PM_at,OTULINL
214948_PM_s_at,TMF1
214950_PM_at,IL9R
214951_PM_at,SLC26A10
214952_PM_at,NCAM1
214953_PM_s_at,APP
214954_PM_at,SUSD5
214955_PM_at,TMPRSS6
214956_PM_at,AAK1
214957_PM_at,ACTL8
214958_PM_s_at,TMC6
214959_PM_s_at,API5
214960_PM_at,API5
214961_PM_at,MTUS2
214962_PM_s_at,NUP160
214963_PM_at,NUP160
214965_PM_at,SPATA2L
214966_PM_at,GRIK5
214968_PM_at,DDX51
214969_PM_at,MAP3K9
214970_PM_s_at,ST6GAL1
214971_PM_s_at,ST6GAL1
214972_PM_at,OGA
214974_PM_x_at,CXCL5
214975_PM_s_at,MTMR1
214976_PM_at,RPL13
214978_PM_s_at,PPFIA4
214979_PM_at,ABCC3
214980_PM_at,UBE3A
214981_PM_at,POSTN
214982_PM_at,SNRNP200
214983_PM_at,TTTY15
214985_PM_at,EXT1
214986_PM_x_at,PPIL2
214987_PM_at,GAB1
214988_PM_s_at,SON
214989_PM_x_at,PLEKHA5
214990_PM_at,PIGO
214991_PM_s_at,PIGO
214992_PM_s_at,DNASE2
214993_PM_at,ASPHD1
214994_PM_at,APOBEC3F
214997_PM_at,SCAI
214998_PM_at,AAK1
214999_PM_s_at,RAB11FIP3
215000_PM_s_at,FEZ2
215001_PM_s_at,GLUL
215003_PM_at,DGCR9
215004_PM_s_at,SUGP1
215005_PM_at,NECAB2
215008_PM_at,TLL2
215009_PM_s_at,SEC31A
215010_PM_s_at,BRSK2
215011_PM_at,SNHG3
215012_PM_at,ZNF451
215013_PM_s_at,USP34
215014_PM_at,KCND3
215015_PM_at,BICDL1
215016_PM_x_at,DST
215017_PM_s_at,FNBP1L
215018_PM_at,CEP295
215019_PM_x_at,ZNF528
215020_PM_at,NRXN3
215021_PM_s_at,NRXN3
215023_PM_s_at,PEX1
215024_PM_at,CCZ1B
215025_PM_at,NTRK3
215026_PM_x_at,SCNN1A
215027_PM_at,RAPGEF3
215028_PM_at,SEMA6A
215030_PM_at,GRSF1
215031_PM_x_at,RNF126
215032_PM_at,RREB1
215033_PM_at,TM4SF1
215034_PM_s_at,TM4SF1
215035_PM_at,IGLV6-57
215037_PM_s_at,BCL2L1
215038_PM_s_at,SETD2
215040_PM_at,RNASEH2B
215041_PM_s_at,DOCK9
215042_PM_at,BMP6
215044_PM_s_at,STAM2
215045_PM_at,CELF3
215046_PM_at,KANSL1L
215047_PM_at,TRIM58
215048_PM_at,ZNF280B
215049_PM_x_at,CD163
215050_PM_x_at,MAPKAPK2
215051_PM_x_at,AIF1
215052_PM_at,FRMPD4
215053_PM_at,SRCAP
215054_PM_at,EPOR
215055_PM_at,B3GNTL1
215057_PM_at,LINC00894
215058_PM_at,DENND5B
215060_PM_at,LOC101927610
215061_PM_at,EEF1AKMT2
215063_PM_x_at,LRRC40
215064_PM_at,SC5D
215065_PM_at,PHF8
215066_PM_at,PTPRF
215067_PM_x_at,PRDX2
215068_PM_s_at,FBXL18
215069_PM_at,NMT2
215070_PM_x_at,RABGAP1
215071_PM_s_at,HIST1H2AC
215072_PM_x_at,EDRF1
215073_PM_s_at,NR2F2
215074_PM_at,MYO1B
215075_PM_s_at,GRB2
215076_PM_s_at,COL3A1
215077_PM_at,COL3A1
215078_PM_at,SOD2
215080_PM_s_at,AGAP2
215081_PM_at,MINAR1
215082_PM_at,ELOVL5
215084_PM_s_at,LRRC42
215085_PM_x_at,DLEC1
215086_PM_at,IBTK
215087_PM_at,C15orf39
215088_PM_s_at,SDHC
215089_PM_s_at,RBM10
215090_PM_x_at,LOC440434
215091_PM_s_at,GTF3A
215092_PM_s_at,NFAT5
215093_PM_at,NSDHL
215094_PM_at,SPICE1
215095_PM_at,ESD
215096_PM_s_at,ESD
215097_PM_at,CAPZB
215098_PM_at,RXRB
215099_PM_s_at,RXRB
215100_PM_at,ADTRP
215101_PM_s_at,CXCL5
215102_PM_at,DPY19L1P1
215103_PM_at,CYP2C18
215104_PM_at,NRIP2
215105_PM_at,N4BP2L2-IT2
215106_PM_at,TTC22
215107_PM_s_at,TTC22
215108_PM_x_at,TOX3
215109_PM_at,LOC100288007
215110_PM_at,MBL1P
215111_PM_s_at,TSC22D1
215112_PM_x_at,MCF2L2
215113_PM_s_at,SENP3
215114_PM_at,SENP3
215115_PM_x_at,NTRK3
215116_PM_s_at,DNM1
215117_PM_at,RAG2
215118_PM_s_at,IGHA1
215119_PM_at,MYO16
215120_PM_s_at,SAMD4A
215122_PM_at,TBX6
215124_PM_at,ZNF550
215126_PM_at,CTXND1
215127_PM_s_at,RBMS1
215129_PM_at,PIK3C2G
215130_PM_s_at,IQCK
215131_PM_at,IQCK
215134_PM_at,PI4K2A
215135_PM_at,DNPEP
215136_PM_s_at,EXOSC8
215138_PM_s_at,KAZN
215139_PM_at,ARHGEF10
215141_PM_at,NOP14-AS1
215142_PM_at,HYPM
215143_PM_at,DPY19L2P2
215145_PM_s_at,CNTNAP2
215146_PM_s_at,TTC28
215148_PM_s_at,APBA3
215149_PM_at,AJAP1
215150_PM_at,YOD1
215151_PM_at,DOCK10
215152_PM_at,MYB
215153_PM_at,NOS1AP
215154_PM_at,ULK2
215155_PM_at,HEXA
215156_PM_at,WDR61
215157_PM_x_at,PABPC1
215158_PM_s_at,DEDD
215159_PM_s_at,NADK
215160_PM_x_at,FRG1JP
215161_PM_at,CAMK1G
215162_PM_at,RALGAPA1
215165_PM_x_at,UMPS
215166_PM_at,IGSF9B
215167_PM_at,MED14
215168_PM_at,TIMM17A
215169_PM_at,SLC35E2A
215170_PM_s_at,CEP152
215171_PM_s_at,TIMM17A
215172_PM_at,PTPN20
215173_PM_at,DNAAF1
215174_PM_at,FMO6P
215175_PM_at,PCNX1
215177_PM_s_at,ITGA6
215178_PM_x_at,NAAA
215179_PM_x_at,PGF
215181_PM_at,CDH22
215184_PM_at,DAPK2
215185_PM_at,LINC00963
215186_PM_at,TBC1D30
215187_PM_at,LOC55338
215188_PM_at,STK24
215190_PM_at,EIF3M
215192_PM_at,PMS2P4
215194_PM_at,PRKCA
215195_PM_at,PRKCA
215196_PM_at,GUSBP11
215198_PM_s_at,CALD1
215199_PM_at,CALD1
215201_PM_at,REPS1
215202_PM_at,GUSBP11
215203_PM_at,GOLGA4
215205_PM_x_at,NCOR2
215208_PM_x_at,RPL35A
215209_PM_at,SEC24D
215210_PM_s_at,DLST
215211_PM_at,RRN3P1
215213_PM_at,NUP54
215215_PM_s_at,LOC81691
215216_PM_at,VPS16
215217_PM_at,IGKC
215218_PM_s_at,WDR62
215219_PM_at,DOP1B
215220_PM_s_at,TPR
215222_PM_x_at,MACF1
215223_PM_s_at,SOD2
215224_PM_at,SNORA21
215225_PM_s_at,GPR17
215226_PM_at,EXPH5
215227_PM_x_at,ACP1
215228_PM_at,NHLH2
215229_PM_at,LOC100129973
215231_PM_at,PRKAG2
215232_PM_at,ARHGAP44
215233_PM_at,JMJD6
215235_PM_at,SPTAN1
215236_PM_s_at,PICALM
215237_PM_at,DOCK9
215238_PM_s_at,DOCK9
215239_PM_x_at,ZNF273
215240_PM_at,ITGB3
215241_PM_at,ANO3
215242_PM_at,PIGC
215243_PM_s_at,GJB3
215244_PM_at,DGCR5
215245_PM_x_at,FMR1
215246_PM_at,LARP7
215247_PM_at,LOC440895
215248_PM_at,GRB10
215249_PM_at,RPL35A
215250_PM_at,EMC3
215252_PM_at,DNAJC7
215253_PM_s_at,RCAN1
215254_PM_at,RCAN1
215255_PM_at,IGSF9B
215256_PM_x_at,ARHGAP33
215257_PM_at,ERGIC3
215258_PM_at,CADM4
215259_PM_s_at,CADM4
215260_PM_s_at,TCF3
215264_PM_at,EMX1
215265_PM_at,EMX1
215266_PM_at,DNAH3
215267_PM_s_at,SLC8A2
215268_PM_at,KIAA0754
215269_PM_at,TRAPPC10
215270_PM_at,LFNG
215271_PM_at,TNN
215272_PM_at,OGG1
215273_PM_s_at,TADA3
215274_PM_at,SLC12A3
215275_PM_at,TRAF3IP3
215276_PM_at,WFDC8
215277_PM_at,PCDH1
215280_PM_s_at,PPFIA3
215281_PM_x_at,POGZ
215282_PM_at,ANAPC13
215283_PM_at,LINC00667
215285_PM_s_at,PHTF1
215286_PM_s_at,PHTF2
215287_PM_at,LOC100288939
215288_PM_at,TRPC2
215289_PM_at,ZNF749
215291_PM_at,MRTFA
215292_PM_s_at,MRTFA
215293_PM_s_at,PGAP2
215294_PM_s_at,SMARCA1
215295_PM_at,DTNB
215296_PM_at,CDC42BPA
215297_PM_at,LOC441204
215298_PM_at,LOC105377443
215299_PM_x_at,SULT1A1
215300_PM_s_at,FMO5
215301_PM_at,SYCE1L
215302_PM_at,LOC257152
215303_PM_at,DCLK1
215305_PM_at,PDGFRA
215307_PM_at,ZNF529
215308_PM_at,XRCC6
215309_PM_at,ZNF674
215310_PM_at,APC
215311_PM_at,NTRK3
215313_PM_x_at,HLA-A
215315_PM_at,ZNF549
215319_PM_at,ATP8B3
215320_PM_at,SPATA31C2
215321_PM_at,RUNDC3B
215323_PM_at,LUZP2
215324_PM_at,SEMA3D
215325_PM_x_at,CBARP
215326_PM_at,PAK4
215328_PM_at,EFR3B
215331_PM_at,MYH15
215332_PM_s_at,CD8B
215333_PM_x_at,GSTM1
215334_PM_at,EFR3B
215336_PM_at,AKAP11
215338_PM_s_at,NKTR
215339_PM_at,NKTR
215340_PM_at,ADCY1
215341_PM_at,DNAH6
215342_PM_s_at,RABGAP1L
215343_PM_at,CCDC88C
215346_PM_at,CD40
215348_PM_at,ADCY1
215349_PM_at,BTBD18
215350_PM_at,SYNE1
215351_PM_at,RTCA
215352_PM_at,GIMAP5
215353_PM_at,GIMAP5
215354_PM_s_at,PELP1
215355_PM_at,POU2F3
215356_PM_at,TDRD12
215357_PM_s_at,POLDIP3
215358_PM_x_at,ZNF37BP
215359_PM_x_at,ZNF44
215361_PM_at,DOCK5
215363_PM_x_at,FOLH1
215364_PM_s_at,SZT2
215365_PM_at,CACNB2
215366_PM_at,SNX13
215367_PM_at,KIAA1614
215368_PM_at,NEB
215371_PM_at,MED27
215374_PM_at,PAPOLA
215375_PM_x_at,LRRFIP1
215377_PM_at,CTBP2
215379_PM_x_at,IGLV1-44
215380_PM_s_at,GGCT
215381_PM_at,MTOR
215382_PM_x_at,TPSAB1
215383_PM_x_at,SPG21
215384_PM_s_at,MAP1A
215389_PM_s_at,TNNT2
215391_PM_at,MAP1A
215393_PM_s_at,COBLL1
215394_PM_at,PIK3C3
215396_PM_at,ADGRV1
215399_PM_s_at,OS9
215400_PM_x_at,ADCY9
215402_PM_at,APPBP2
215404_PM_x_at,FGFR1
215407_PM_s_at,ASTN2
215409_PM_at,LPCAT4
215411_PM_s_at,TRAF3IP2
215412_PM_x_at,PMS2P2
215413_PM_at,EXOC7
215414_PM_at,FARS2
215415_PM_s_at,LYST
215416_PM_s_at,STOML2
215417_PM_at,EXOC6B
215418_PM_at,PARVA
215419_PM_at,ZFR2
215420_PM_at,IHH
215421_PM_at,LOC100131510
215422_PM_at,MARCH6
215423_PM_at,MARCH6
215424_PM_s_at,SNW1
215425_PM_at,BTG3
215426_PM_at,ZCCHC14
215427_PM_s_at,ZCCHC14
215429_PM_s_at,ZNF428
215430_PM_at,GK2
215431_PM_at,SNTB1
215432_PM_at,ACSM1
215433_PM_at,DPY19L1
215436_PM_at,HSDL2
215437_PM_x_at,BAZ2A
215438_PM_x_at,GSPT1
215440_PM_s_at,BEX4
215442_PM_s_at,TSHR
215443_PM_at,TSHR
215444_PM_s_at,TRIM31
215446_PM_s_at,LOX
215449_PM_at,TSPO2
215451_PM_s_at,AFF1
215452_PM_x_at,SUMO4
215454_PM_x_at,SFTPC
215455_PM_at,TIMELESS
215458_PM_s_at,SMURF1
215459_PM_at,CTNS
215460_PM_x_at,BRD1
215461_PM_at,ZNRF4
215462_PM_at,PLK3
215463_PM_at,OR7E24
215464_PM_s_at,TAX1BP3
215465_PM_at,ABCA12
215467_PM_x_at,LOC647070
215468_PM_at,LOC647070
215470_PM_at,GTF2H2B
215471_PM_s_at,MAP7
215472_PM_at,PACRG
215478_PM_at,RIMS2
215480_PM_at,KIAA0509
215481_PM_s_at,PEX5
215482_PM_s_at,EIF2B4
215483_PM_at,AKAP9
215485_PM_s_at,ICAM1
215486_PM_at,PRPS1L1
215487_PM_x_at,FAM182B
215489_PM_x_at,HOMER3
215490_PM_at,IBA57
215491_PM_at,MYCL
215492_PM_x_at,PTCRA
215493_PM_x_at,BTN2A1
215495_PM_s_at,SAMD4A
215496_PM_at,SAMD4A
215497_PM_s_at,WDTC1
215498_PM_s_at,MAP2K3
215499_PM_at,MAP2K3
215500_PM_at,SNX29
215501_PM_s_at,DUSP10
215503_PM_at,SPINT3
215505_PM_s_at,STRN3
215506_PM_s_at,DIRAS3
215507_PM_x_at,RAB22A
215508_PM_at,BUB1
215509_PM_s_at,BUB1
215510_PM_at,ETV2
215511_PM_at,TCF20
215512_PM_at,MARCH6
215513_PM_at,HYMAI
215516_PM_at,LAMB4
215517_PM_at,PYGO1
215518_PM_at,STXBP5L
215519_PM_x_at,SGSM3
215520_PM_at,PYGO1
215521_PM_at,PHC3
215522_PM_at,SORCS3
215523_PM_at,ZNF391
215527_PM_at,KHDRBS2
215529_PM_x_at,DIP2A
215530_PM_at,FANCA
215531_PM_s_at,GABRA5
215532_PM_x_at,ZNF492
215533_PM_s_at,UBE4B
215535_PM_s_at,AGPAT1
215536_PM_at,HLA-DQB2
215537_PM_x_at,DDAH2
215538_PM_at,LARGE1
215540_PM_at,TRA
215541_PM_s_at,DIAPH1
215543_PM_s_at,LARGE1
215544_PM_s_at,UBOX5
215546_PM_at,PSMD5
215547_PM_at,TSC22D2
215548_PM_s_at,SCFD1
215550_PM_at,SRGAP3
215552_PM_s_at,ESR1
215554_PM_at,GPLD1
215558_PM_at,UBR2
215559_PM_at,ABCC6
215560_PM_x_at,MTRF1L
215561_PM_s_at,IL1R1
215562_PM_at,TTC39A
215563_PM_s_at,MST1L
215564_PM_at,AREG
215566_PM_x_at,LYPLA2
215567_PM_at,FCF1
215572_PM_at,LOC646934
215573_PM_at,CAT
215575_PM_at,PDE4DIP
215579_PM_at,APOBEC3G
215580_PM_at,MCM3AP
215581_PM_s_at,MCM3AP
215582_PM_x_at,MCM3AP
215583_PM_at,TMEM63A
215584_PM_at,HECW1
215585_PM_at,IST1
215588_PM_x_at,RIOK3
215590_PM_x_at,ACVR2B-AS1
215591_PM_at,SATB2
215596_PM_s_at,LTN1
215597_PM_x_at,LOC101929165
215598_PM_at,TTC12
215599_PM_at,GUSBP3
215600_PM_x_at,FBXW12
215602_PM_at,FGD2
215603_PM_x_at,GGT2
215605_PM_at,NCOA2
215606_PM_s_at,ERC1
215611_PM_at,TCF12
215613_PM_at,ADAM12
215616_PM_s_at,KDM4B
215617_PM_at,SPATS2L
215618_PM_at,RSU1
215620_PM_at,RREB1
215621_PM_s_at,IGHD
215622_PM_x_at,PHF7
215623_PM_x_at,SMC4
215624_PM_at,TSC2
215625_PM_at,LOC644450
215627_PM_at,LOC101926913
215631_PM_s_at,BRMS1
215632_PM_at,NEUROG2
215633_PM_x_at,LST1
215636_PM_at,UBR4
215637_PM_at,CEP41
215638_PM_at,ERBB3
215639_PM_at,SH2D3C
215640_PM_at,TBC1D2B
215641_PM_at,SEC24D
215643_PM_at,SEMA3D
215644_PM_at,ZNF518A
215645_PM_at,FLCN
215646_PM_s_at,VCAN
215649_PM_s_at,MVK
215652_PM_at,SDHD
215654_PM_at,BCAT2
215655_PM_at,GRIK2
215656_PM_at,LMAN2
215657_PM_at,SLC26A3
215658_PM_at,TMEM238L
215659_PM_at,GSDMB
215660_PM_s_at,MAST2
215661_PM_at,MAST2
215663_PM_at,MBNL1
215664_PM_s_at,EPHA5
215666_PM_at,HLA-DRB4
215668_PM_s_at,PLXNB1
215669_PM_at,HLA-DRB4
215670_PM_s_at,SCAND2P
215671_PM_at,PDE4B
215672_PM_s_at,AHCYL2
215673_PM_at,TEF
215674_PM_at,KIAA1659
215675_PM_at,LOC100129648
215676_PM_at,BRF1
215677_PM_s_at,BRF1
215678_PM_at,LOC440792
215679_PM_at,LUNAR1
215680_PM_at,KIAA1654
215681_PM_at,KIAA1654
215682_PM_at,LOC440792
215683_PM_at,RBFA
215684_PM_s_at,ASCC2
215685_PM_s_at,DLX2
215686_PM_x_at,TFAP2B
215687_PM_x_at,PLCB1
215688_PM_at,RASGRF1
215689_PM_s_at,SHBG
215690_PM_x_at,GPAA1
215691_PM_x_at,HSPB11
215692_PM_s_at,MPPED2
215693_PM_x_at,DDX27
215694_PM_at,SPATA5L1
215695_PM_s_at,GYG2
215696_PM_s_at,SEC16A
215698_PM_at,KDM5A
215699_PM_x_at,SFI1
215700_PM_x_at,CPNE6
215702_PM_s_at,CFTR
215703_PM_at,CFTR
215704_PM_at,FLG
215705_PM_at,PPP5C
215706_PM_x_at,ZYX
215707_PM_s_at,PRNP
215708_PM_s_at,PRIM2
215709_PM_at,PRIM2
215710_PM_at,ST3GAL4
215711_PM_s_at,WEE1
215712_PM_s_at,IGFALS
215714_PM_s_at,SMARCA4
215715_PM_at,SLC6A2
215716_PM_s_at,ATP2B1
215717_PM_s_at,FBN2
215718_PM_s_at,PHF3
215719_PM_x_at,FAS
215720_PM_s_at,NFYA
215721_PM_at,IGHG1
215722_PM_s_at,SNRPA1
215723_PM_s_at,PLD1
215724_PM_at,PLD1
215725_PM_at,DGCR11
215726_PM_s_at,CYB5A
215728_PM_s_at,ACOT7
215729_PM_s_at,VGLL1
215730_PM_at,VGLL1
215731_PM_s_at,MPHOSPH9
215732_PM_s_at,DTX2
215733_PM_x_at,CTAG2
215734_PM_at,IZUMO4
215735_PM_s_at,TSC2
215736_PM_at,KCNV1
215737_PM_x_at,USF2
215738_PM_at,LINC00563
215739_PM_s_at,TUBGCP3
215740_PM_at,LOC100130741
215741_PM_x_at,AKAP8L
