probe,gene
ILMN_1700831,SLC27A2
ILMN_1700834,SLK
ILMN_1700847,PMS1
ILMN_1700860,MYL1
ILMN_1700887,TDRD5
ILMN_1700888,ENPP1
ILMN_1700889,PRR25
ILMN_1700896,SAP30
ILMN_1700915,BMI1
ILMN_1700918,GAGE6
ILMN_1700923,ATG4C
ILMN_1700935,HAS2
ILMN_1700949,GABRR3
ILMN_1700955,TCTEX1D2
ILMN_1700967,MB21D2
ILMN_1700975,ENSA
ILMN_1700978,MUC21
ILMN_1700981,ST7-AS2
ILMN_1700985,PRDM5
ILMN_1700994,KREMEN1
ILMN_1700998,SHANK2
ILMN_1701006,HEXIM2
ILMN_1701007,PON3
ILMN_1701009,EFNA2
ILMN_1701017,SAA1
ILMN_1701025,EPHX1
ILMN_1701032,TFPI
ILMN_1701042,GAK
ILMN_1701052,TUBG2
ILMN_1701058,TATDN1
ILMN_1701073,ZNF492
ILMN_1701094,CLN8
ILMN_1701111,GPCPD1
ILMN_1701112,THUMPD3-AS1
ILMN_1701114,GBP1
ILMN_1701120,BCL2
ILMN_1701127,CC2D1A
ILMN_1701131,C2orf49
ILMN_1701134,PTEN
ILMN_1701165,BCL7C
ILMN_1701169,HP1BP3
ILMN_1701170,BARX2
ILMN_1701173,KCNK6
ILMN_1701186,PCARE
ILMN_1701195,PLA2G7
ILMN_1701204,VEGFC
ILMN_1701213,PIP4K2B
ILMN_1701216,BANP
ILMN_1701220,PIWIL1
ILMN_1701229,RBM12
ILMN_1701237,SH2D1B
ILMN_1701239,SPRR2E
ILMN_1701243,TWNK
ILMN_1701244,ITFG2
ILMN_1701248,TREM2
ILMN_1701264,TSPYL6
ILMN_1701269,ATP5F1C
ILMN_1701289,LOC146880
ILMN_1701293,COX7A2
ILMN_1701308,COL1A1
ILMN_1701315,SZT2
ILMN_1701331,UBE2M
ILMN_1701340,LHX3
ILMN_1701361,LURAP1L
ILMN_1701374,NUP35
ILMN_1701375,FBXW5
ILMN_1701376,SLC22A24
ILMN_1701386,STRADB
ILMN_1701392,LOC220729
ILMN_1701393,TBX3
ILMN_1701402,IKBIP
ILMN_1701403,HIP1
ILMN_1701413,PIGQ
ILMN_1701424,LAMC2
ILMN_1701434,RAP1B
ILMN_1701441,LPAR1
ILMN_1701454,OR2L13
ILMN_1701455,FBXO6
ILMN_1701457,FAHD1
ILMN_1701459,C1QTNF1
ILMN_1701461,TIMP3
ILMN_1701464,ZNF776
ILMN_1701466,PEX16
ILMN_1701468,HGFAC
ILMN_1701477,SGF29
ILMN_1701482,POFUT2
ILMN_1701483,SYP
ILMN_1701487,TAOK2
ILMN_1701497,CD5L
ILMN_1701507,EHHADH
ILMN_1701512,PRORP
ILMN_1701514,TRAF3IP2
ILMN_1701525,KRTAP5-3
ILMN_1701551,ABCA6
ILMN_1701557,GALNT17
ILMN_1701558,MAP1A
ILMN_1701562,PKHD1
ILMN_1701565,UPK3B
ILMN_1701581,LAD1
ILMN_1701589,AMPD2
ILMN_1701596,RPS20
ILMN_1701603,ALPL
ILMN_1701604,TBC1D8B
ILMN_1701610,SH2D7
ILMN_1701613,PLAAT4
ILMN_1701614,CDC73
ILMN_1701619,ITGB5
ILMN_1701621,SCO2
ILMN_1701624,GOLGA6L5P
ILMN_1701643,GDPD5
ILMN_1701644,PCDHGB6
ILMN_1701645,C9orf170
ILMN_1701648,KLHL15
ILMN_1701653,ASCL1
ILMN_1701655,SLC8B1
ILMN_1701661,CYP7B1
ILMN_1701681,SEC11C
ILMN_1701700,KLHL4
ILMN_1701724,GET4
ILMN_1701731,AKR1B1
ILMN_1701749,UQCRFS1
ILMN_1701774,AP3M1
ILMN_1701778,PGLYRP2
ILMN_1701783,DCT
ILMN_1701789,IFIT3
ILMN_1701827,CADM3
ILMN_1701831,GSTA1
ILMN_1701832,RPL19
ILMN_1701837,KLHL2
ILMN_1701839,EXOSC1
ILMN_1701852,ZNF44
ILMN_1701854,GNG5
ILMN_1701855,PPP1CC
ILMN_1701869,FBXO22
ILMN_1701873,C9orf50
ILMN_1701875,ZYX
ILMN_1701877,AXL
ILMN_1701881,ZNF365
ILMN_1701882,FAM72B
ILMN_1701891,PRR27
ILMN_1701906,CD300C
ILMN_1701911,DCANP1
ILMN_1701914,CD274
ILMN_1701930,EEF1B2
ILMN_1701933,SNCA
ILMN_1701937,COL18A1
ILMN_1701940,MIGA2
ILMN_1701947,GPR34
ILMN_1701958,DLG1
ILMN_1701966,FIRRE
ILMN_1701967,SHC1
ILMN_1701975,SLC9A4
ILMN_1701991,SYNJ1
ILMN_1701993,GRID1
ILMN_1701998,AFAP1
ILMN_1702009,SV2A
ILMN_1702018,KMT2C
ILMN_1702020,PLEKHG4B
ILMN_1702044,CNTROB
ILMN_1702055,ROPN1B
ILMN_1702056,FAM189B
ILMN_1702065,MFSD5
ILMN_1702072,RAG2
ILMN_1702073,ODF2L
ILMN_1702078,LRRC37B
ILMN_1702097,SPATA19
ILMN_1702105,EFS
ILMN_1702107,BVES
ILMN_1702114,NOMO1
ILMN_1702120,NDUFAF3
ILMN_1702124,LNX2
ILMN_1702125,HOXB7
ILMN_1702127,SPRR2G
ILMN_1702140,RACGAP1
ILMN_1702149,CACNG4
ILMN_1702168,HSD17B12
ILMN_1702171,LPCAT1
ILMN_1702175,ST7
ILMN_1702177,GLO1
ILMN_1702183,LOC613266
ILMN_1702188,ZNF302
ILMN_1702189,ASTN1
ILMN_1702197,SAPCD2
ILMN_1702199,TAFA1
ILMN_1702202,GLYCAM1
ILMN_1702205,PCDHA5
ILMN_1702211,TGIF1
ILMN_1702217,NEUROD2
ILMN_1702218,POLI
ILMN_1702221,MCM8
ILMN_1702226,MIR99AHG
ILMN_1702229,TMEM121B
ILMN_1702231,C1orf54
ILMN_1702237,FKBP1A
ILMN_1702244,TMEM68
ILMN_1702255,KCNT1
ILMN_1702257,ATP4B
ILMN_1702265,HDHD2
ILMN_1702279,KIF3B
ILMN_1702296,CARTPT
ILMN_1702301,DOCK10
ILMN_1702305,NCAM1
ILMN_1702310,LGR5
ILMN_1702320,JAKMIP2
ILMN_1702322,ALS2CL
ILMN_1702329,DRP2
ILMN_1702335,BRD8
ILMN_1702363,SULF1
ILMN_1702371,BMPER
ILMN_1702372,CST9
ILMN_1702383,CNGB1
ILMN_1702384,ZNF706
ILMN_1702385,LILRA4
ILMN_1702389,ZC3H3
ILMN_1702396,PACSIN2
ILMN_1702401,PKD1L3
ILMN_1702407,SPIN1
ILMN_1702413,PPP1R42
ILMN_1702419,SLC35D3
ILMN_1702420,PCDHA9
ILMN_1702430,SOX30
ILMN_1702443,DNMBP
ILMN_1702447,IGF2BP2
ILMN_1702479,HOXA9
ILMN_1702487,SGK1
ILMN_1702489,TRIM63
ILMN_1702498,FTMT
ILMN_1702501,RPS6KA2
ILMN_1702503,ALDH3A1
ILMN_1702526,ADPRM
ILMN_1702534,CD244
ILMN_1702538,TBC1D29P
ILMN_1702541,NSRP1
ILMN_1702566,CALCA
ILMN_1702568,MVB12B
ILMN_1702584,CCDC172
ILMN_1702592,WDR73
ILMN_1702604,KCNA3
ILMN_1702609,B3GNT5
ILMN_1702618,ASB4
ILMN_1702633,RETSAT
ILMN_1702635,KLHDC10
ILMN_1702636,TUBB6
ILMN_1702637,BEX1
ILMN_1702657,ETV3L
ILMN_1702681,RBMS3
ILMN_1702683,SLC33A1
ILMN_1702684,MTRR
ILMN_1702691,TNFAIP3
ILMN_1702698,LSM11
ILMN_1702700,PCBP4
ILMN_1702706,APOBEC3F
ILMN_1702708,PPP2R3A
ILMN_1702712,TRIM55
ILMN_1702715,MECP2
ILMN_1702723,STK24
ILMN_1702738,KLC3
ILMN_1702739,CATSPERD
ILMN_1702755,BMP15
ILMN_1702759,TMX4
ILMN_1702760,PGM5P2
ILMN_1702763,ZMYM1
ILMN_1702764,MARCH5
ILMN_1702769,CYP26C1
ILMN_1702775,LRP5
ILMN_1702787,SEMA4A
ILMN_1702789,KNDC1
ILMN_1702806,PDCL3
ILMN_1702807,OR4E2
ILMN_1702817,B3GNTL1
ILMN_1702821,TTLL7
ILMN_1702822,NTRK2
ILMN_1702824,OR52W1
ILMN_1702830,TAS2R45
ILMN_1702835,SH3BGRL
ILMN_1702837,PSMD1
ILMN_1702858,ADHFE1
ILMN_1702861,SGCD
ILMN_1702889,OR2AK2
ILMN_1702899,PLEKHA7
ILMN_1702911,PKIG
ILMN_1702928,FBXO9
ILMN_1702943,DLK2
ILMN_1702946,THUMPD1
ILMN_1702960,ARL14EPL
ILMN_1702965,PDE6H
ILMN_1702970,NLRP6
ILMN_1702972,GJA5
ILMN_1702973,EVA1A
ILMN_1702979,SHOX2
ILMN_1703006,MTCH1
ILMN_1703009,FAM20C
ILMN_1703013,NOC4L
ILMN_1703015,ZRANB2
ILMN_1703016,CACNA1G
ILMN_1703034,MAGEB10
ILMN_1703036,WRNIP1
ILMN_1703041,IDUA
ILMN_1703049,AKAP7
ILMN_1703052,INSYN2A
ILMN_1703053,ZFP91
ILMN_1703060,SYT15
ILMN_1703072,CREB3
ILMN_1703074,CPD
ILMN_1703075,PYY
ILMN_1703079,NFS1
ILMN_1703081,LGR6
ILMN_1703088,C19orf81
ILMN_1703092,RECQL4
ILMN_1703108,UBE2L6
ILMN_1703110,KCNE4
ILMN_1703111,BBS7
ILMN_1703123,CSRNP1
ILMN_1703132,LYRM2
ILMN_1703140,NEDD4
ILMN_1703142,MARCH2
ILMN_1703153,GLYR1
ILMN_1703158,SFI1
ILMN_1703174,FREM2
ILMN_1703178,SCG2
ILMN_1703180,ETV3
ILMN_1703183,GPR148
ILMN_1703188,FGG
ILMN_1703196,PRKD3
ILMN_1703197,OR12D3
ILMN_1703205,EDN3
ILMN_1703222,FRS2
ILMN_1703226,KTI12
ILMN_1703228,AGFG2
ILMN_1703229,MFSD14B
ILMN_1703244,MAP1LC3B
ILMN_1703246,SBF1
ILMN_1703263,SP140
ILMN_1703273,UACA
ILMN_1703279,RADX
ILMN_1703284,SPIRE2
ILMN_1703288,TMEM259
ILMN_1703305,TWF2
ILMN_1703314,KLHL36
ILMN_1703316,INAFM1
ILMN_1703324,PDSS1
ILMN_1703325,ARL6
ILMN_1703326,PTGDR2
ILMN_1703327,PSTPIP1
ILMN_1703330,FEM1C
ILMN_1703335,LACTB
ILMN_1703346,CHRNE
ILMN_1703370,ZDHHC12
ILMN_1703374,NAV1
ILMN_1703379,VPS41
ILMN_1703383,ADAM32
ILMN_1703408,FZD3
ILMN_1703412,LATS2
ILMN_1703415,ATP5ME
ILMN_1703427,SON
ILMN_1703430,YJU2
ILMN_1703433,PLSCR3
ILMN_1703435,ZNF658
ILMN_1703441,ZNF593
ILMN_1703459,WNT9B
ILMN_1703470,TBX20
ILMN_1703471,ATF6
ILMN_1703474,POLK
ILMN_1703477,ARHGEF2
ILMN_1703487,LMO4
ILMN_1703500,KCNQ2
ILMN_1703524,SRP68
ILMN_1703531,S1PR3
ILMN_1703538,AIF1
ILMN_1703545,CSHL1
ILMN_1703558,FHL3
ILMN_1703564,DYNLRB1
ILMN_1703565,NOP53
ILMN_1703572,PCDH20
ILMN_1703573,DNAJC17
ILMN_1703593,BAIAP2L1
ILMN_1703617,AHSA1
ILMN_1703622,PPIB
ILMN_1703635,EEF1D
ILMN_1703648,TMEM82
ILMN_1703650,TNIP1
ILMN_1703667,KCNJ4
ILMN_1703679,FCGR3A
ILMN_1703683,COG4
ILMN_1703684,NAP1L2
ILMN_1703686,BRF1
ILMN_1703688,RASA2
ILMN_1703695,C19orf12
ILMN_1703697,LANCL1
ILMN_1703708,KRTAP5-10
ILMN_1703718,CCT7
ILMN_1703720,SF3B6
ILMN_1703743,AATF
ILMN_1703749,OR5T3
ILMN_1703754,CEP192
ILMN_1703765,GPR12
ILMN_1703787,ATP4B
ILMN_1703791,ANXA7
ILMN_1703803,ADAMTS3
ILMN_1703826,UNC5D
ILMN_1703832,AWAT2
ILMN_1703839,BPIFB4
ILMN_1703843,RAPH1
ILMN_1703844,DYNC1LI1
ILMN_1703852,EFNB2
ILMN_1703855,SERPINB3
ILMN_1703864,SFTA2
ILMN_1703866,SUPT5H
ILMN_1703883,OR9A2
ILMN_1703886,SLC16A2
ILMN_1703891,TBC1D9
ILMN_1703894,BOLA2
ILMN_1703906,HJURP
ILMN_1703910,OR6C3
ILMN_1703913,DST
ILMN_1703916,MKKS
ILMN_1703926,PTGER2
ILMN_1703946,ADORA2B
ILMN_1703949,KPNB1
ILMN_1703955,FBXO32
ILMN_1703980,MAB21L1
ILMN_1703984,TIGD6
ILMN_1703989,ARFRP1
ILMN_1704000,IL36A
ILMN_1704015,SYNGAP1
ILMN_1704019,OGFOD2
ILMN_1704022,TMEM207
ILMN_1704024,TMEM160
ILMN_1704043,PRR21
ILMN_1704045,DEAF1
ILMN_1704055,NOP16
ILMN_1704056,RPPH1
ILMN_1704063,KCNH3
ILMN_1704070,BCL10
ILMN_1704078,ACTL8
ILMN_1704079,RBM38
ILMN_1704084,CMAHP
ILMN_1704089,HPN
ILMN_1704091,DGAT1
ILMN_1704094,PSMA6
ILMN_1704101,HSF4
ILMN_1704134,ARHGAP11B
ILMN_1704135,LOC388242
ILMN_1704139,DHRSX
ILMN_1704154,TNFRSF19
ILMN_1704163,SULT1E1
ILMN_1704164,ATP13A2
ILMN_1704166,LNP1
ILMN_1704173,AIFM3
ILMN_1704176,PSKH2
ILMN_1704195,FCSK
ILMN_1704196,DSG2
ILMN_1704206,NPSR1
ILMN_1704210,CNTNAP4
ILMN_1704222,ODR4
ILMN_1704236,MAX
ILMN_1704238,DTD2
ILMN_1704245,MYO18B
ILMN_1704247,LAMA3
ILMN_1704253,ILRUN
ILMN_1704261,RANGRF
ILMN_1704286,FXYD5
ILMN_1704290,SPTLC2
ILMN_1704294,CDH3
ILMN_1704295,USP32P2
ILMN_1704305,NIP7
ILMN_1704313,GSTCD
ILMN_1704321,IL2
ILMN_1704335,FXR1
ILMN_1704342,UBE3C
ILMN_1704351,WDR25
ILMN_1704353,IGSF3
ILMN_1704354,NCDN
ILMN_1704358,ZNF138
ILMN_1704362,ZNF174
ILMN_1704369,LIMA1
ILMN_1704376,GLDN
ILMN_1704377,USP27X
ILMN_1704380,INCA1
ILMN_1704383,TRIM37
ILMN_1704398,FZD9
ILMN_1704404,PSMD13
ILMN_1704418,FOXD1
ILMN_1704424,PLA2R1
ILMN_1704441,ZNF556
ILMN_1704446,SLC6A10P
ILMN_1704452,BCL9
ILMN_1704464,GPR20
ILMN_1704472,EID2
ILMN_1704477,COX5A
ILMN_1704485,OR7A17
ILMN_1704497,KRT25
ILMN_1704500,STAP2
ILMN_1704512,SERINC4
ILMN_1704529,PPIA
ILMN_1704531,PTGR1
ILMN_1704537,PHGDH
ILMN_1704550,AZIN1
ILMN_1704557,RPS6KB1
ILMN_1704571,FAM53B
ILMN_1704575,OR10A5
ILMN_1704576,TP53AIP1
ILMN_1704579,ABCA13
ILMN_1704598,HYAL4
ILMN_1704617,EFHB
ILMN_1704619,VPS29
ILMN_1704621,WDR44
ILMN_1704629,SLC1A7
ILMN_1704637,TRMT44
ILMN_1704656,PPP2R1B
ILMN_1704665,GPM6B
ILMN_1704672,NABP2
ILMN_1704675,IGSF1
ILMN_1704682,APOL4
ILMN_1704702,MCM7
ILMN_1704713,CSNK1G1
ILMN_1704730,CD93
ILMN_1704751,PROKR1
ILMN_1704753,EPAS1
ILMN_1704760,BZW1
ILMN_1704761,LOC440895
ILMN_1704765,ZSCAN22
ILMN_1704785,FUOM
ILMN_1704790,FADS6
ILMN_1704793,MYPOP
ILMN_1704795,MARK3
ILMN_1704797,CLEC10A
ILMN_1704842,ARL4A
ILMN_1704859,OR2A12
ILMN_1704861,MYO1A
ILMN_1704870,PGLYRP1
ILMN_1704873,ELOC
ILMN_1704876,USP38
ILMN_1704904,MGAT4C
ILMN_1704941,PPCDC
ILMN_1704943,GPN3
ILMN_1704956,SMTNL1
ILMN_1704961,ACTG1
ILMN_1704972,TRIM5
ILMN_1704973,SARDH
ILMN_1704980,ERI3
ILMN_1704985,CYP27A1
ILMN_1705032,SEH1L
ILMN_1705034,ATXN2L
ILMN_1705035,FBXL7
ILMN_1705047,TLR8
ILMN_1705049,TMEM67
ILMN_1705064,NDEL1
ILMN_1705073,PPIAL4G
ILMN_1705077,OR1J1
ILMN_1705080,SLURP1
ILMN_1705093,ORC5
ILMN_1705107,SDCBP2
ILMN_1705111,FNDC3A
ILMN_1705114,NUMB
ILMN_1705116,SLC22A23
ILMN_1705124,DHRS7C
ILMN_1705141,CACYBP
ILMN_1705144,ULK1
ILMN_1705151,SF3A3
ILMN_1705153,NEFH
ILMN_1705172,SLC26A7
ILMN_1705177,DNAH14
ILMN_1705183,MPO
ILMN_1705187,PLPPR5
ILMN_1705201,FOXC2
ILMN_1705208,ATP1A4
ILMN_1705210,GRASP
ILMN_1705213,TMBIM1
ILMN_1705218,TRAPPC2
ILMN_1705224,STIMATE
ILMN_1705225,PRTG
ILMN_1705231,SLCO2A1
ILMN_1705241,TDRD7
ILMN_1705243,SERPINA7
ILMN_1705244,DNAH11
ILMN_1705247,ACSL5
ILMN_1705250,ADAMTSL1
ILMN_1705252,KLK8
ILMN_1705253,PTPRD
ILMN_1705258,CPZ
ILMN_1705261,CAPN1
ILMN_1705266,RELA
ILMN_1705297,MYBPH
ILMN_1705301,TEAD4
ILMN_1705302,FCGRT
ILMN_1705310,VEZF1
ILMN_1705324,RBFOX3
ILMN_1705337,SPATA21
ILMN_1705346,NBEA
ILMN_1705352,FUT9
ILMN_1705364,BAG6
ILMN_1705372,THEG
ILMN_1705384,PPFIBP1
ILMN_1705390,KLHL22
ILMN_1705392,SMAD1
ILMN_1705396,PIK3CA
ILMN_1705397,PDK2
ILMN_1705403,CYP2S1
ILMN_1705407,NOP56
ILMN_1705414,ELP5
ILMN_1705433,CBLL1
ILMN_1705442,CMTM3
ILMN_1705458,TRIM58
ILMN_1705464,MRPL41
ILMN_1705466,ARHGAP36
ILMN_1705468,PIK3CA
ILMN_1705469,RDH14
ILMN_1705477,CAMK1D
ILMN_1705495,RBP3
ILMN_1705515,UPF3A
ILMN_1705522,SPAG1
ILMN_1705546,POU5F1
ILMN_1705551,OR56A4
ILMN_1705562,MTCL1
ILMN_1705570,H2AFY2
ILMN_1705579,MPP4
ILMN_1705594,NAT10
ILMN_1705602,KLHL17
ILMN_1705617,CFL1
ILMN_1705627,USP2
ILMN_1705629,STEAP1
ILMN_1705630,ECSCR
ILMN_1705637,ACR
ILMN_1705653,BCAM
ILMN_1705659,FAM71C
ILMN_1705663,DMXL2
ILMN_1705674,SULT2B1
ILMN_1705676,MRAP
ILMN_1705679,SAFB2
ILMN_1705682,P3H3
ILMN_1705685,MEIS1
ILMN_1705686,NRGN
ILMN_1705689,ADAM12
ILMN_1705711,COPS8
ILMN_1705733,RPRD2
ILMN_1705735,C9orf131
ILMN_1705737,IMPDH2
ILMN_1705743,ARHGEF40
ILMN_1705745,OR14I1
ILMN_1705746,LSG1
ILMN_1705750,TGM2
ILMN_1705753,CMSS1
ILMN_1705757,CCNB3
ILMN_1705763,SCT
ILMN_1705769,IL7
ILMN_1705774,TIGD5
ILMN_1705783,NXF1
ILMN_1705813,CFTR
ILMN_1705814,KRT80
ILMN_1705828,RICTOR
ILMN_1705834,TTBK2
ILMN_1705842,USP22
ILMN_1705843,CCDC122
ILMN_1705848,FAM104B
ILMN_1705849,SPR
ILMN_1705861,AP1M2
ILMN_1705865,XIRP2
ILMN_1705871,DDHD2
ILMN_1705876,NAP1L1
ILMN_1705892,SH2D1A
ILMN_1705900,ATXN10
ILMN_1705907,NUP153
ILMN_1705908,RPL7L1
ILMN_1705922,BAIAP2
ILMN_1705928,SNRNP200
ILMN_1705953,LONRF1
ILMN_1705984,HNMT
ILMN_1705985,PIGA
ILMN_1705986,MAFK
ILMN_1705991,GUSBP2
ILMN_1706005,GALT
ILMN_1706015,FAM43A
ILMN_1706021,TMPRSS4
ILMN_1706028,VCX2
ILMN_1706031,KANK1
ILMN_1706051,PLD5
ILMN_1706056,ENTPD8
ILMN_1706057,CS
ILMN_1706070,GLS2
ILMN_1706075,SF3B1
ILMN_1706077,DEFB125
ILMN_1706094,HECTD1
ILMN_1706100,DICER1
ILMN_1706101,C7orf31
ILMN_1706118,CRAMP1
ILMN_1706140,PAGE2B
ILMN_1706149,PDCD2L
ILMN_1706154,ICK
ILMN_1706186,PIANP
ILMN_1706193,ECT2L
ILMN_1706200,MED15
ILMN_1706203,SOBP
ILMN_1706213,C16orf96
ILMN_1706217,TLR4
ILMN_1706225,N4BP1
ILMN_1706238,CSE1L
ILMN_1706246,CCT5
ILMN_1706248,LRRC37B
ILMN_1706261,SLCO3A1
ILMN_1706262,HAGHL
ILMN_1706265,TRIM61
ILMN_1706266,RNF157
ILMN_1706268,PTGDR
ILMN_1706273,MOB2
ILMN_1706275,C8orf33
ILMN_1706301,RET
ILMN_1706302,ADAM22
ILMN_1706304,AGO4
ILMN_1706305,COX16
ILMN_1706326,MRPL33
ILMN_1706337,SAMD12
ILMN_1706342,ZNF746
ILMN_1706344,ABHD6
ILMN_1706345,TCTN2
ILMN_1706357,RFX2
ILMN_1706376,OSBP
ILMN_1706378,NUDT4
ILMN_1706386,SLC39A4
ILMN_1706390,UGT1A6
ILMN_1706397,CHMP6
ILMN_1706403,POU1F1
ILMN_1706406,ATP9A
ILMN_1706410,HUS1B
ILMN_1706413,RRNAD1
ILMN_1706418,EHMT1
ILMN_1706419,TM6SF2
ILMN_1706426,DSTN
ILMN_1706440,MDK
ILMN_1706441,UPK3B
ILMN_1706455,TTC5
ILMN_1706478,HOXA7
ILMN_1706483,C1orf116
ILMN_1706493,BARHL2
ILMN_1706497,P2RX2
ILMN_1706498,DSE
ILMN_1706502,EIF2AK2
ILMN_1706505,COL5A1
ILMN_1706506,ZNF454
ILMN_1706511,TEF
ILMN_1706519,LAMC2
ILMN_1706521,CSNK1G2
ILMN_1706523,FCGR2A
ILMN_1706531,ABCC5
ILMN_1706539,KDM3B
ILMN_1706546,MAX
ILMN_1706548,SPTBN4
ILMN_1706553,SMG7
ILMN_1706558,TRMT61B
ILMN_1706571,SLC35D2
ILMN_1706579,SHBG
ILMN_1706582,APOL2
ILMN_1706583,DLAT
ILMN_1706590,MLLT1
ILMN_1706593,PPHLN1
ILMN_1706598,PXYLP1
ILMN_1706615,SLC22A7
ILMN_1706635,ELANE
ILMN_1706643,COL6A3
ILMN_1706644,BDNF
ILMN_1706645,CGAS
ILMN_1706649,OR4N2
ILMN_1706652,OGG1
ILMN_1706660,HYI
ILMN_1706664,RIMKLA
ILMN_1706672,TAS2R16
ILMN_1706677,MAPK1
ILMN_1706682,SCRT2
ILMN_1706687,KLHL5
ILMN_1706690,KHK
ILMN_1706691,CCDC87
ILMN_1706708,EPPK1
ILMN_1706709,ZNF571
ILMN_1706718,TMEM80
ILMN_1706722,CD200
ILMN_1706734,ZNF451
ILMN_1706758,SEC24C
ILMN_1706764,GOLPH3L
ILMN_1706775,GCK
ILMN_1706779,LIG1
ILMN_1706783,TAGLN
ILMN_1706784,H2AFV
ILMN_1706805,TRPM5
ILMN_1706813,SLC6A14
ILMN_1706817,SERP1
ILMN_1706818,THADA
ILMN_1706825,PKN2
ILMN_1706832,TEKT5
ILMN_1706838,DEFB119
ILMN_1706839,TCERG1
ILMN_1706841,PGAM4
ILMN_1706845,OPHN1
ILMN_1706852,CSF3
ILMN_1706859,SMDT1
ILMN_1706873,RPL34
ILMN_1706886,BCL7A
ILMN_1706901,HOXD13
ILMN_1706911,PSG11
ILMN_1706935,CCDC136
ILMN_1706957,BMPR1A
ILMN_1706958,PCNA
ILMN_1706959,TIMM22
ILMN_1706960,KIAA1217
ILMN_1706963,ADAR
ILMN_1706967,ATF7
ILMN_1706969,BEND6
ILMN_1707002,TMLHE
ILMN_1707005,TCF7
ILMN_1707051,NFATC1
ILMN_1707055,FAM110D
ILMN_1707062,REV1
ILMN_1707065,SALL3
ILMN_1707066,MAGEE2
ILMN_1707070,PCOLCE
ILMN_1707077,SORT1
ILMN_1707084,UBE2D4
ILMN_1707088,DENND2D
ILMN_1707095,ZNF180
ILMN_1707123,DDX19B
ILMN_1707124,TFPI
ILMN_1707127,F2RL3
ILMN_1707128,KIAA1614
ILMN_1707137,C17orf97
ILMN_1707156,LRRFIP2
ILMN_1707169,AGMAT
ILMN_1707173,HIST3H3
ILMN_1707175,NSD1
ILMN_1707199,WDR20
ILMN_1707200,B4GALNT2
ILMN_1707232,EBF3
ILMN_1707236,HCCS
ILMN_1707240,PTBP2
ILMN_1707244,NBPF3
ILMN_1707257,HIST1H3J
ILMN_1707258,UCN
ILMN_1707273,KRTAP10-2
ILMN_1707274,ABI2
ILMN_1707277,CCDC144A
ILMN_1707283,LLGL2
ILMN_1707286,PLBD1
ILMN_1707292,C17orf67
ILMN_1707304,KLF1
ILMN_1707308,IKBKG
ILMN_1707310,MGLL
ILMN_1707311,CCDC54
ILMN_1707312,NFIL3
ILMN_1707314,PAX3
ILMN_1707323,PDZRN4
ILMN_1707326,TASP1
ILMN_1707328,KLRC2
ILMN_1707336,ARPC4
ILMN_1707337,MSTO1
ILMN_1707339,BTG3
ILMN_1707342,LRIG1
ILMN_1707350,TUSC1
ILMN_1707351,OR2D3
ILMN_1707356,CFL2
ILMN_1707368,OPRD1
ILMN_1707370,SLC2A7
ILMN_1707372,RNF187
ILMN_1707380,PRELP
ILMN_1707391,STXBP4
ILMN_1707398,ESRRB
ILMN_1707426,CPLX4
ILMN_1707448,CDK12
ILMN_1707461,TXNDC8
ILMN_1707464,MST1
ILMN_1707467,CLCN3
ILMN_1707475,UBE2E2
ILMN_1707481,ZBTB44
ILMN_1707484,GEMIN6
ILMN_1707493,RCC1
ILMN_1707503,SZRD1
ILMN_1707506,YTHDC1
ILMN_1707513,PGPEP1
ILMN_1707534,NKRF
ILMN_1707548,RAD18
ILMN_1707551,AFMID
ILMN_1707553,GAREM1
ILMN_1707571,GABRA5
ILMN_1707585,SLC46A2
ILMN_1707591,TNIP3
ILMN_1707592,RGN
ILMN_1707596,ZNF37A
ILMN_1707598,SNORD14B
ILMN_1707600,WDTC1
ILMN_1707612,VEGFD
ILMN_1707627,TPI1
ILMN_1707631,MED10
ILMN_1707634,CMC1
ILMN_1707649,MPDZ
ILMN_1707652,KRTAP1-5
ILMN_1707668,TAS2R42
ILMN_1707670,CLDN16
ILMN_1707694,NUTM2A
ILMN_1707695,IFIT1
ILMN_1707710,SLC6A13
ILMN_1707713,CIB4
ILMN_1707717,BAALC
ILMN_1707720,SLC1A5
ILMN_1707727,ANGPTL4
ILMN_1707734,NNAT
ILMN_1707741,TBC1D26
ILMN_1707760,OR4C15
ILMN_1707763,ST7
ILMN_1707769,SPDYA
ILMN_1707775,ZNF257
ILMN_1707783,TMA7
ILMN_1707791,TAZ
ILMN_1707799,DGKK
ILMN_1707807,RNF128
ILMN_1707810,RPS5
ILMN_1707815,SDHAP1
ILMN_1707816,ZNF527
ILMN_1707819,RNF126P1
ILMN_1707828,UGT1A5
ILMN_1707858,H2AFZ
ILMN_1707872,RUFY2
ILMN_1707881,NMNAT2
ILMN_1707901,DHRS7B
ILMN_1707925,ABHD12B
ILMN_1707943,SWSAP1
ILMN_1707945,HELB
ILMN_1707954,TMEM232
ILMN_1707958,TLE5
ILMN_1707975,SERPIND1
ILMN_1707979,CARD17
ILMN_1707985,FOXR1
ILMN_1708006,MICB
ILMN_1708009,LANCL2
ILMN_1708016,FAM210B
ILMN_1708025,RBPMS
ILMN_1708029,TMEM8B
ILMN_1708041,PLEKHF1
ILMN_1708056,ANKRD31
ILMN_1708059,USP13
ILMN_1708064,MAP4
