probe,gene
226013_at,TRAK1
226015_at,ZNF12
226016_at,CD47
226017_at,CMTM7
226018_at,MTURN
226019_at,OMA1
226021_at,RDH10
226022_at,SASH1
226023_at,MAP2K7
226024_at,COMMD1
226025_at,ANKRD28
226026_at,SLC49A4
226027_at,SWI5
226028_at,ROBO4
226029_at,VANGL2
226030_at,ACADSB
226031_at,VPS50
226032_at,CASP2
226033_at,USP31
226034_at,DUSP4
226035_at,USP31
226036_x_at,CASP2
226037_s_at,TAF9B
226038_at,LONRF1
226039_at,MGAT4A
226040_at,TRIM56
226041_at,NAPEPLD
226042_at,EDC3
226043_at,GPSM1
226044_at,TDP1
226045_at,FRS2
226046_at,MAPK8
226047_at,MRVI1
226048_at,MAPK8
226049_at,ERC1
226050_at,TMCO3
226051_at,SELENOM
226052_at,BRD4
226053_at,MAP2K7
226054_at,BRD4
226055_at,ARRDC2
226056_at,ARHGAP31
226057_at,ARHGAP31
226058_at,B3GNT9
226059_at,TOMM40L
226060_at,RFT1
226062_x_at,MINDY1
226063_at,VAV2
226064_s_at,DGAT2
226065_at,PRICKLE1
226066_at,MITF
226067_at,BPIFB1
226068_at,SYK
226069_at,PRICKLE1
226070_at,PAXX
226071_at,ADAMTSL4
226072_at,FCSK
226073_at,TMEM218
226074_at,PPM1M
226075_at,SPSB1
226076_s_at,MBD6
226077_at,RNF145
226078_at,RPUSD1
226079_at,FLYWCH2
226080_at,SSH2
226081_at,LZIC
226082_s_at,SCAF4
226083_at,TMEM70
226084_at,MAP1B
226085_at,CBX5
226086_at,SYT13
226087_at,LZIC
226088_at,ZDHHC12
226089_at,RABL3
226090_x_at,RABL3
226091_s_at,MRFAP1
226092_at,MPP5
226093_at,DCP1B
226094_at,PIK3C2A
226095_s_at,ATXN1L
226096_at,FNDC5
226097_at,FNDC5
226098_at,IFT80
226099_at,ELL2
226100_at,KMT2E
226101_at,PRKCE
226102_at,ZKSCAN8
226103_at,NEXN
226104_at,RNF170
226105_at,C1GALT1
226106_at,RNF141
226107_at,C1GALT1
226108_at,ZC3H18
226109_at,C21orf91
226110_at,PTAR1
226111_s_at,ZNF385A
226112_at,SGCB
226113_at,ZNF436
226114_at,ZNF436
226115_at,AHCTF1
226116_at,DFFA
226117_at,TIFA
226118_at,CENPO
226119_at,PCMTD1
226120_at,TTC8
226121_at,DHRS13
226122_at,PLEKHG1
226123_at,CHD7
226124_at,ZFP90
226125_at,LOC100288152
226126_at,TBCK
226127_at,ALKBH3
226128_at,BROX
226129_at,FAM83H
226130_at,RPS16
226131_s_at,RPS16
226132_s_at,MANEAL
226133_s_at,TBC1D10A
226134_s_at,MSI2
226135_at,UHRF1BP1
226136_at,GLIPR1
226137_at,ZFHX3
226139_at,CCDC149
226140_s_at,OTUD1
226141_at,CCDC149
226142_at,GLIPR1
226143_at,RAI1
226145_s_at,FRAS1
226146_at,HEIH
226147_s_at,PIGR
226148_at,ZBTB44
226150_at,PLPP5
226151_x_at,CRYZL1
226152_at,TTC7B
226153_s_at,CNOT6L
226154_at,DNM1L
226155_at,FAM160B1
226156_at,AKT2
226157_at,TFDP2
226158_at,KLHL24
226159_at,C5orf51
226160_at,H6PD
226161_at,SLC30A6
226162_at,SLC30A6
226163_at,ZBTB9
226164_x_at,RIMKLB
226165_at,RBIS
226166_x_at,STK36
226167_at,SYT7
226168_at,ZFAND2B
226169_at,SBF2
226170_at,EYA3
226171_at,ZDHHC3
226172_at,USP42
226173_at,TBC1D25
226174_at,USP42
226175_at,TTC9C
226176_s_at,USP42
226177_at,GLTP
226178_at,SOCS4
226179_at,SLC25A37
226180_at,WDR36
226181_at,TUBE1
226182_s_at,CCN6
226183_at,GSK3B
226184_at,FMNL2
226185_at,CDS1
226186_at,TMOD2
226187_at,CDS1
226188_at,LGALSL
226189_at,ITGB8
226190_at,MAP3K13
226191_at,GSK3B
226192_at,AR
226194_at,CHAMP1
226195_at,IFT43
226196_s_at,IFT43
226197_at,AR
226198_at,TOM1L2
226199_at,UPRT
226200_at,VARS2
226201_at,DOT1L
226202_at,ZNF398
226203_at,MYO9A
226205_at,ANKRD13D
226206_at,MAFK
226207_at,RILPL1
226208_at,ZSWIM6
226209_at,NDUFV3
226210_s_at,MEG3
226211_at,MEG3
226212_s_at,INSR
226213_at,ERBB3
226214_at,GDE1
226215_s_at,KDM2B
226216_at,INSR
226217_at,SLC30A7
226218_at,IL7R
226219_at,ARHGAP30
226220_at,METTL9
226221_at,RIC1
226222_at,RIC1
226223_at,PAWR
226224_at,FOXK2
226225_at,MCC
226226_at,TMEM45B
226227_x_at,ZFAS1
226228_at,AQP4
226229_s_at,SSU72
226230_at,PPP4R3B
226231_at,PAWR
226232_at,GDF11
226233_at,B3GALNT2
226234_at,GDF11
226235_at,LINC00667
226236_at,SMIM26
226237_at,COL8A1
226238_at,MCEE
226239_at,TMEM150A
226240_at,TADA2B
226241_s_at,MRPL52
226242_at,C1orf131
226243_at,PTRHD1
226244_at,CLEC14A
226245_at,KCTD1
226246_at,KCTD1
226247_at,PLEKHA1
226248_s_at,KIAA1324
226249_at,SNX30
226250_at,ZBTB20
226251_at,ASXL2
226252_at,ZBTB20
226253_at,LRRC45
226254_s_at,CFAP97
226255_at,ZBTB33
226256_at,COPB2
226257_x_at,MRPS22
226258_at,AMN1
226259_at,EXOC6
226260_x_at,ZNF358
226261_at,ZNRF2
226262_at,DHX33
226263_at,SNRNP48
226264_at,SUSD1
226265_at,QSER1
226266_at,PGS1
226267_at,JDP2
226268_at,RAB21
226269_at,GDAP1
226270_at,EXOC2
226271_at,GDAP1
226272_at,RCAN3
226273_at,CLCN5
226274_at,CLCN5
226275_at,MXD1
226276_at,TMEM167A
226277_at,COL4A3BP
226278_at,SVIP
226279_at,PRSS23
226280_at,BNIP2
226281_at,DNER
226282_at,PTPN14
226283_at,POC1B
226284_at,ZBTB2
226285_at,CAPRIN1
226286_at,ELMOD3
226287_at,CCDC34
226288_s_at,NLGN2
226289_at,CAPRIN1
226290_at,BDP1
226291_at,ALS2
226292_at,CAPN5
226293_at,MED19
226294_x_at,FAM91A1
226296_s_at,MRPS15
226297_at,HIPK3
226298_at,RUNDC1
226299_at,PKN3
226300_at,MED19
226301_at,SLC18B1
226302_at,ATP8B1
226303_at,PGM5
226304_at,HSPB6
226305_at,LYNX1
226306_at,SMIM29
226307_at,CRTC2
226308_at,HAUS8
226309_at,DNAL1
226310_at,RICTOR
226311_at,ADAMTS2
226312_at,RICTOR
226313_at,FAM241B
226314_at,CHST14
226315_at,ZNF830
226316_at,RBM26
226317_at,PPP4R2
226318_at,TBRG1
226319_s_at,ALYREF
226320_at,ALYREF
226321_at,LYSMD3
226322_at,TMTC1
226323_at,ZNF830
226324_s_at,IFT172
226325_at,ADSSL1
226326_at,PCGF5
226327_at,ZNF507
226328_at,KLF16
226329_s_at,MITD1
226330_s_at,SUPT20H
226331_at,BBX
226333_at,IL6R
226334_s_at,AHSA2P
226335_at,RPS6KA3
226337_at,GORAB
226338_at,PIP4P2
226339_at,TRUB1
226341_at,OTUD6B-AS1
226342_at,SPTBN1
226343_at,DPP8
226344_at,ZMAT1
226345_at,ARL5B
226346_at,MEX3A
226348_at,FUT11
226349_at,C12orf45
226350_at,CHML
226351_at,NSUN4
226352_at,JMY
226353_at,SPPL2A
226354_at,LACTB
226355_at,POC1A
226356_at,MIGA2
226357_at,USP19
226358_at,APH1B
226359_at,GTPBP1
226360_at,ZNRF3
226361_at,TMEM42
226363_at,ABCC5
226364_at,HIP1
226366_at,SHPRH
226367_at,KDM5A
226368_at,CHST11
226369_at,LINC01089
226370_at,KLHL15
226371_at,KDM5A
226372_at,CHST11
226373_at,SFXN5
226374_at,CXADR
226375_at,LMTK2
226376_at,UNK
226377_at,NFIC
226378_s_at,C19orf25
226379_s_at,C19orf25
226380_at,PTPN21
226381_at,SLC35F5
226383_at,ARL14EP
226384_at,PLPP5
226385_s_at,MALSU1
226386_at,MALSU1
226387_at,RSBN1L
226388_at,TCEA3
226389_s_at,RAPGEF1
226390_at,STARD4
226391_at,BRAF
226392_at,RASA2
226393_at,CYP2U1
226394_at,MARCH5
226395_at,HOOK3
226397_s_at,PHACTR1
226398_s_at,FRA10AC1
226399_at,DNAJB14
226400_at,CDC42
226401_at,PARP10
226402_at,CYP2U1
226403_at,TMC4
226404_at,RBM39
226405_s_at,ARRDC1
226406_at,C18orf25
226407_at,TPT1-AS1
226408_at,TEAD2
226409_at,TBC1D20
226410_at,CTU2
226411_at,EVI5L
226412_at,PNISR
226413_at,LINC00938
226414_s_at,ANAPC11
226415_at,VAT1L
226416_at,ERI1
226417_at,RHOB
226418_at,ERGIC2
226419_s_at,SRSF1
226420_at,MECOM
226421_at,AMMECR1
226422_at,ERGIC2
226423_at,PAQR8
226424_at,CAPS
226425_at,CLIP4
226426_at,ADNP
226427_s_at,B3GALT6
226428_at,TNPO2
226429_at,GPALPP1
226430_at,RELL1
226431_at,FAM117B
226432_at,ETNK1
226433_at,RNF157
226434_at,PPP1R35
226435_at,PAPLN
226436_at,RASSF4
226437_at,YIF1B
226438_at,SNTB1
226439_s_at,NBEA
226441_at,MAP3K2
226442_at,ABTB1
226443_at,FAM122A
226444_at,LOC107985971
226445_s_at,TRIM41
226446_at,HES6
226447_at,ASH1L
226449_at,CEP120
226450_at,INSR
226451_at,FDX2
226452_at,PDK1
226453_at,RNASEH2C
226454_at,MARCH9
226455_at,CREB3L4
226456_at,RMI2
226459_at,PIK3AP1
226460_at,FNIP2
226461_at,HOXB9
226462_at,STXBP6
226463_at,ATP6V1C1
226464_at,DIPK2A
226465_s_at,SON
226466_s_at,CCNQ
226467_at,TANGO6
226468_at,RNF115
226469_s_at,GGT7
226470_at,GGT7
226471_at,GGT7
226472_at,PPIL4
226473_at,CBX2
226474_at,NLRC5
226475_at,FAM118A
226476_s_at,DCAF1
226477_at,DCAF1
226478_at,TM7SF3
226479_at,KBTBD6
226481_at,DCAF1
226482_s_at,TSTD1
226483_at,TMEM68
226484_at,ZBTB47
226486_at,MTERF4
226487_at,FAM222A
226488_at,RCCD1
226489_at,TMCC3
226490_at,NHSL1
226491_x_at,PTBP1
226492_at,SEMA6D
226493_at,KCTD18
226494_at,CAMSAP3
226495_at,MAVS
226496_at,ZCCHC7
226497_s_at,FLT1
226498_at,FLT1
226499_at,NRARP
226500_at,ZBTB47
226501_at,XPNPEP3
226502_at,ELMOD2
226503_at,RIF1
226504_at,PHETA2
226505_x_at,USP32
226506_at,THSD4
226507_at,PAK1
226508_at,PHC3
226509_at,ZNF641
226510_at,HEATR5A
226511_at,DCAF10
226512_at,ZMYM2
226513_at,ASB7
226514_at,ZNF71
226515_at,CCDC127
226516_at,MFSD12
226517_at,BCAT1
226518_at,KCTD10
226519_s_at,PHYKPL
226520_at,LCOR
226521_s_at,ABRAXAS1
226522_at,PODN
226523_at,TAGLN
226524_at,C3orf38
226525_at,STK17B
226526_s_at,CKAP4
226527_at,RPRD2
226528_at,MTX3
226529_at,TMEM106B
226530_at,BMF
226531_at,ORAI1
226532_at,LZIC
226533_at,HINT3
226534_at,KITLG
226536_at,NSMCE2
226537_at,HINT3
226538_at,MAN2A1
226539_s_at,CFAP73
226540_at,CFAP73
226541_at,FBXO30
226542_at,RNF24
226545_at,CD109
226546_at,LOC100506844
226547_at,KAT6A
226548_at,SBK1
226549_at,SBK1
226550_at,SLC9A7
226551_at,RIPK1
226552_at,IER5L
226553_at,TMPRSS2
226554_at,ZBTB7A
226555_at,INO80D
226556_at,MAP3K13
226557_at,TTC5
226559_at,IER5L
226560_at,SGPP2
226561_at,AGFG1
226562_at,ZSCAN29
226563_at,SMAD2
226564_at,ZFAT
226565_at,TMEM99
226566_at,TRIM11
226567_at,USP14
226568_at,FAM102B
226569_s_at,CHTF18
226570_at,ATP1B3
226571_s_at,PTPRS
226572_at,SOCS7
226573_at,DIRAS1
226574_at,PSPC1
226575_at,ZNF462
226576_at,ARHGAP26
226577_at,PSEN1
226578_s_at,DUSP1
226580_at,BRMS1L
226581_at,RBSN
226582_at,LOC400043
226583_at,C12orf76
226584_s_at,FAM110A
226585_at,NEIL2
226586_at,ANKS6
226587_at,PWAR6
226588_at,CWC22
226589_at,TMEM192
226590_at,ZNF618
226591_at,PWAR6
226592_at,ZNF618
226594_at,ENTPD5
226595_at,SNX21
226596_x_at,UMAD1
226597_at,REEP6
226598_s_at,MTG2
226599_at,FHDC1
226600_at,TMTC3
226601_at,SLC30A7
226602_s_at,BCR
226603_at,SAMD9L
226604_at,TMTC3
226605_at,DGKQ
226606_s_at,MTG2
226607_at,C20orf194
226608_at,C16orf87
226609_at,DCBLD1
226610_at,CENPV
226611_s_at,CENPV
226612_at,UBE2QL1
226613_at,CASTOR1
226614_s_at,FAM167A
226615_at,XPR1
226616_s_at,NDUFV3
226618_at,UBE2QL1
226619_at,SENP1
226620_x_at,DAZAP1
226621_at,OSMR
226622_at,MUC20
226623_at,PHYHIPL
226624_at,RAD54L2
226625_at,TGFBR3
226626_at,THOC2
226627_at,SEPTIN8
226628_at,THOC2
226629_at,SLC43A2
226630_at,MIS18BP1
226631_at,EEF1AKMT2
226632_at,CYGB
226633_at,RAB8B
226634_at,EEF1AKMT2
226635_at,EBLN3P
226636_at,PLD1
226637_at,UBE2H
226638_at,ARHGAP23
226639_at,SFT2D3
226640_at,DAGLB
226641_at,ANKRD44
226642_s_at,NUDCD2
226643_s_at,NUDCD2
226644_at,MIB2
226646_at,KLF2
226647_at,TMEM25
226648_at,HIF1AN
226649_at,PANK1
226650_at,ZFAND2A
226651_at,HOMER1
226652_at,USP3
226653_at,MARK1
226654_at,MUC12
226655_at,STX17
226656_at,CRTAP
226657_at,NATD1
226658_at,PDPN
226659_at,DEF6
226660_at,RPS6KB1
226661_at,CDCA2
226662_at,STX17
226663_at,ANKRD10-IT1
226664_at,TBC1D20
226665_at,AHSA2P
226666_at,DAAM1
226667_x_at,EPN1
226668_at,WDSUB1
226669_at,USP42
226670_s_at,PABPC1L
226671_at,LAMP2
226672_s_at,HDAC10
226673_at,SH2D3C
226674_at,SHISA4
226675_s_at,MALAT1
226676_at,ZNF521
226677_at,ZNF521
226678_at,UNC13D
226679_at,SLC26A11
226680_at,IKZF5
226681_at,UBE2H
226682_at,RORA
226683_at,SNX18
226684_at,ATG2B
226685_at,SNTB2
226686_at,CISD2
226687_at,PRPF40A
226688_at,TCAIM
226689_at,CISD2
226690_at,ADCYAP1R1
226691_at,TNRC18
226695_at,PRRX1
226696_at,RBBP9
226697_at,FAM114A1
226698_at,FCHSD1
226699_at,FCHSD1
226700_at,U2AF1L4
226701_at,GJA5
226702_at,CMPK2
226703_at,NEURL4
226704_at,UBE2J2
226705_at,FGFR1
226707_at,NAPRT
226708_at,NAPRT
226709_at,ROBO2
226710_at,C8orf82
226711_at,FOXN2
226712_at,SSR1
226713_at,CCDC50
226714_at,SAMD4B
226715_at,FOXK1
226716_at,PRR12
226717_at,LRTOMT
226718_at,AMIGO1
226719_at,DERL2
226720_at,PWWP2A
226721_at,DPY19L4
226722_at,FAM20C
226723_at,SVBP
226724_s_at,PSPC1
226725_at,SLFN5
226726_at,MBOAT2
226727_at,CISD3
226728_at,SLC27A1
226729_at,USP37
226730_s_at,USP37
226731_at,ITGA1
226732_at,RBM33
226733_at,PFKFB2
226734_at,EIF4E2
226735_at,TAPT1
226736_at,CHURC1
226737_at,SLC25A42
226738_at,WDR81
226739_at,RNF169
226741_at,SLC12A6
226742_at,SAR1B
226743_at,SLFN11
226745_at,CYP4V2
226746_s_at,UBE4B
226747_at,TXNDC16
226748_at,LYSMD2
226749_at,MRPS9
226750_at,LARP1B
226751_at,CNRIP1
226752_at,FAM174A
226753_at,FAM76B
226754_at,ZNF251
226755_at,MIR205HG
226756_at,CCDC71L
226757_at,IFIT2
226758_at,LUC7L2
226759_at,IKZF4
226760_at,MBTPS2
226761_at,IKZF4
226763_at,SESTD1
226764_at,ZNF827
226765_at,SPTBN1
226766_at,ROBO2
226767_s_at,FAHD1
226768_at,GIGYF1
226769_at,FIBIN
226770_at,MAGI3
226771_at,ATP8B2
226772_s_at,SAP30L
226773_at,PPM1K
226774_at,FAM120B
226775_at,ENY2
226776_at,ENY2
226777_at,ADAM12
226778_at,TDRP
226779_at,LMBRD2
226780_s_at,FMC1
226782_at,SLC25A30
226783_at,PHYKPL
226784_at,TWISTNB
226785_at,ATP11C
226786_at,RFX1
226787_at,ZNF18
226788_at,CENPT
226789_at,EMB
226790_at,MORN2
226791_at,KIFC2
226792_s_at,KIFC2
226793_at,LINC00294
226794_at,STXBP5
226795_at,LRCH1
226796_at,ABHD15
226797_at,MBTD1
226798_at,BCL2L13
226799_at,FGD6
226800_at,EFCAB7
226801_s_at,AIDA
226802_s_at,BMS1P20
226803_at,CHMP4C
226804_at,FAM20A
226805_at,FITM2
226806_s_at,NFIA
226807_at,ZFP1
226808_at,ZNF862
226810_at,OGFRL1
226811_at,TENT5C
226813_at,NTPCR
226814_at,ADAMTS9
226815_at,TAMM41
226816_s_at,KIAA1143
226817_at,DSC2
226818_at,MPEG1
226819_at,LSM11
226820_at,ZNF362
226821_at,RIF1
226822_at,STOX2
226823_at,PHACTR4
226824_at,CPXM2
226825_s_at,TMEM165
226826_at,LSM11
226827_at,TMEM165
226828_s_at,HEYL
226829_at,AFAP1L2
226830_x_at,LINC01578
226831_at,SLC25A46
226832_at,RNF168
226833_at,CYB5D1
226834_at,CLMP
226835_s_at,ZFAS1
226836_at,SFT2D1
226837_at,SPRED1
226838_at,TTC32
226839_at,NR2C2AP
226840_at,H2AFY
226841_at,MPEG1
226842_at,FBXL20
226843_s_at,TENT4B
226844_at,MOB3B
226845_s_at,COPS9
226846_at,PHYHD1
226847_at,FST
226849_at,DENND1A
226850_at,SUMF1
226851_at,LYPLAL1
226852_at,MTA3
226853_at,BMP2K
226854_at,MTG2
226855_at,PDP2
226857_at,ARHGEF19
226858_at,CSNK1E
226860_at,TMEM19
226861_at,ASB8
226862_at,MBD1
226863_at,FAM110C
226864_at,PKIA
226865_at,PLXDC2
226866_at,ESCO1
226867_at,DENND4C
226868_at,GXYLT1
226869_at,MEGF6
226870_at,COMTD1
226871_s_at,ATG4D
226872_at,RFX2
226873_at,MINDY2
226874_at,KLHL8
226875_at,DOCK11
226876_at,RFLNB
226877_at,RPL32P3
226878_at,HLA-DOA
226879_at,HVCN1
226880_at,NUCKS1
226881_at,GRPEL2
226882_x_at,WDR4
226883_at,KLHL11
226884_at,LRRN1
226885_at,RNF217
226886_at,GFPT1
226887_at,HSPA14
226888_at,CSNK1G1
226889_at,WDR35
226890_at,WDR35
226891_at,XXYLT1
226892_at,LCOR
226893_at,ABL2
226894_at,SLC35A3
226895_at,NFIC
226896_at,CHCHD1
226897_s_at,ZC3H7A
226898_s_at,SFPQ
226899_at,UNC5B
226900_at,GABPB1-AS1
226901_at,C17orf58
226902_at,USP13
226905_at,RFLNB
226906_s_at,ARHGAP9
226907_at,PPP1R14C
226908_at,LRIG3
226909_at,ZNF518B
226910_at,COMMD2
226911_at,EGFLAM
226912_at,ZDHHC23
226913_s_at,SOX8
226914_at,ARPC5L
226915_s_at,ARPC5L
226916_x_at,DPP9
226917_s_at,ANAPC4
226919_at,LYRM2
226920_at,CSNK1A1
226921_at,UBR1
226922_at,RANBP2
226923_at,SCFD2
226924_at,LINC00909
226925_at,PXYLP1
226926_at,DMKN
226927_at,C12orf73
226928_x_at,SLC25A37
226929_at,MTHFR
226930_at,FNDC1
226931_at,TMTC1
226932_at,SSPN
226933_s_at,ID4
226934_at,CPSF6
226935_s_at,CLPTM1L
226936_at,CENPW
226937_at,CRLS1
226938_at,DCAF4
226939_at,CPEB2
226940_at,DIPK1B
226941_at,ATF6
226942_at,PHF20L1
226943_at,C12orf73
226944_at,HTRA3
226945_at,RHBDD1
226946_at,NADK2
226948_at,RHBDD1
226949_at,GOLGA3
226950_at,ACVRL1
226951_at,C2orf49
226952_at,EAF1
226954_at,UBE2R2
226955_at,AFAP1L1
226956_at,MTMR3
226957_x_at,RALBP1
226958_s_at,MED11
226960_at,CXCL17
226961_at,PRR15
226962_at,ZBTB41
226963_at,BTF3L4
226964_at,TTBK2
226965_at,DENND6A
226966_at,PRPF40B
226967_at,FIZ1
226968_at,KIF1B
226969_at,MTR
226970_at,FBXO33
226971_at,CCDC136
226972_s_at,CCDC136
226973_at,VSTM2L
226974_at,NEDD4L
226975_at,RNPC3
226976_at,KPNA6
226977_at,IGIP
226978_at,PPARA
226979_at,MAP3K2
226980_at,DEPDC1B
226981_at,KMT2A
226982_at,ELL2
226983_at,ZNF777
226984_at,FGD5
226985_at,FGD5
226986_at,WIPI2
226987_at,RBM15B
226988_s_at,MYH14
226989_at,RGMB
226990_at,CAPRIN1
226991_at,NFATC2
226992_at,NOSTRIN
226993_at,TRIP12
226994_at,DNAJA2
226995_at,LOC642852
226996_at,LCLAT1
226997_at,ADAMTS12
226998_at,NAA15
226999_at,RNPC3
227000_at,MTURN
227001_at,NIPAL2
227003_at,RAB28
227004_at,CDKL5
227005_at,RPP14
227006_at,PPP1R14A
227007_at,TMCO4
227008_at,HDDC3
227009_at,LOC100507431
227011_at,ZNF672
227012_at,SLC25A40
227013_at,LATS2
227014_at,ASPHD2
227015_at,ASPHD2
227016_at,ERICH1
227017_at,ERICH1
227018_at,DPP8
227019_at,C1orf226
227020_at,YPEL2
227021_at,KDM1B
227022_at,GNPDA2
227024_s_at,MRPL55
227025_at,PPHLN1
227026_at,MPHOSPH8
227027_at,GFPT1
227028_s_at,DGCR2
227030_at,IKZF3
227031_at,SNX13
227032_at,PLXNA2
227033_at,PDIA3
227034_at,SOWAHC
227035_x_at,RP9P
227036_at,RASAL2
227038_at,SGMS2
227039_at,AKAP13
227040_at,NHLRC3
227041_at,SESTD1
227042_at,YDJC
227043_at,CCDC159
227045_at,ZNF614
227046_at,SLC39A11
227047_x_at,ZBTB4
227048_at,LAMA1
227049_at,ZADH2
227050_at,TENM3
227051_at,BACE2
227052_at,SMIM14
227053_at,PACSIN1
227054_at,EEF1AKMT1
227055_at,METTL7B
227056_at,DELE1
227057_at,ARHGAP27
227058_at,MEDAG
227059_at,GPC6
227060_at,RELT
227061_at,LINC01279
227063_at,TMEM256
227064_at,ANKRD40
227065_at,RNF216
227066_at,MOB3C
227068_at,PGK1
227069_at,CUX1
227070_at,GLT8D2
227071_at,ZNF414
227072_at,RTTN
227073_at,MAP3K2
227074_at,CCDC18-AS1
227075_at,ELP3
227076_at,NCAPH2
227078_at,STIMATE
227079_at,DHX8
227080_at,ZNF697
227081_at,DNALI1
227082_at,ZBTB20
227083_at,B3GLCT
227084_at,DTNA
227085_at,H2AFV
227086_at,C22orf39
227087_at,INPP4A
227088_at,PDE5A
227089_at,COG5
227090_at,PHF21A
227091_at,CCDC146
227092_at,LOC101927752
227093_at,USP36
227094_at,DHTKD1
227095_at,LEPROT
227096_at,JOSD2
227097_at,ZNF800
227098_at,DUSP18
227099_s_at,C11orf96
227100_at,B3GLCT
227101_at,ZNF800
227102_at,TRIM35
227103_s_at,ECE2
227104_x_at,ZNF800
227105_at,CSPP1
227106_at,TMEM198B
227107_at,PANX1
227108_at,STARD9
227109_at,CYP2R1
227110_at,HNRNPC
227111_at,ZBTB34
227112_at,TMCC1
227113_at,ADHFE1
227114_at,RNF214
227116_at,MON1B
227117_at,XPOT
227118_s_at,MRPS26
227119_at,CNOT6L
227120_at,FOXP4
227121_at,ZBTB20
227122_at,ZNF791
227123_at,RAB3B
227124_at,SMIM13
227125_at,IFNAR2
227126_at,PTPRG
227128_s_at,TACSTD2
227129_x_at,LINC01000
227130_s_at,TLE1
227131_at,MAP3K3
227132_at,ZNF706
227133_at,FAM199X
227134_at,SYTL1
227135_at,NAAA
227136_s_at,CACUL1
227137_at,CACUL1
227138_at,CRTAP
227139_s_at,HPS3
227140_at,INHBA
227141_at,TYW3
227142_at,PLEKHG5
227143_s_at,BID
227144_at,KIAA0930
227145_at,LOXL4
227146_at,QSOX2
227147_s_at,EGLN2
227148_at,PLEKHH2
227149_at,TNRC6C
227150_at,MTF1
227151_at,SNX33
227152_at,RESF1
227153_at,IMMP2L
227154_at,IGSF21
227155_at,LMO4
227156_at,CASK
227157_at,PRIMPOL
227158_at,DTD2
227159_at,GHDC
227160_s_at,NDUFAF5
227161_at,NOM1
227162_at,ZBTB26
227163_at,GSTO2
227164_at,SRSF1
227165_at,SKA3
227166_at,DNAJC18
227167_s_at,RASSF3
227168_at,MIAT
227169_at,DNAJC18
227170_at,ZNF316
227171_at,CCT4
227172_at,TMEM116
227173_s_at,BACH2
227174_at,WDR72
227175_at,MCL1
227176_at,SLC2A13
227177_at,CORO2A
227178_at,CELF2
227179_at,STAU2
227180_at,ELOVL7
227181_at,LNP1
227182_at,SUSD3
227184_at,PTAFR
227185_at,FNDC10
227186_s_at,MRPL41
227187_at,CBLL1
227188_at,EVA1C
227189_at,CPNE5
227190_at,TMEM37
227191_at,ITFG1
227192_at,PRRT2
227193_at,SLC30A4
227194_at,FAM3B
227195_at,ZNF503
227196_at,RHPN2
227197_at,ARHGEF26
227198_at,AFF3
227199_at,DIP2A
227200_at,ETV3
227201_at,LINC01128
227202_at,CNTN1
227203_at,FBXL17
227204_at,PARD6G
227205_at,TAF1
227206_at,NDUFA10
227207_x_at,ZNF213
227208_at,CCDC84
227209_at,CNTN1
227210_at,SFMBT2
227211_at,PHF19
227212_s_at,PHF19
227213_at,ADAT2
227214_at,GOPC
227215_at,GOPC
227216_at,CARMIL2
227217_at,WNK2
227218_at,CARMIL2
227219_x_at,MAP1LC3A
227220_at,NFXL1
227221_at,ZMAT3
227222_at,FBXO10
227223_at,RBM39
227224_at,RALGPS2
227225_at,ZNF503
227226_at,MRAP2
227228_s_at,CCDC88C
227229_at,VPS53
227230_s_at,KIAA1211
227231_at,KIAA1211
227232_at,EVL
227233_at,TSPAN2
227234_at,IPO5P1
227235_at,GUCY1A1
227236_at,TSPAN2
227237_x_at,ATAD3B
227238_at,MUC15
227239_at,FAM126A
227240_at,NGEF
227241_at,MUC15
227242_s_at,EBF3
227243_s_at,EBF3
227245_at,NAA25
227246_at,PLRG1
227247_at,PLEKHA8
227248_at,PLEKHH3
227249_at,NDE1
227250_at,KREMEN1
227251_at,DCAF5
227252_at,LRP10
227253_at,CP
227254_at,POU2F1
227255_at,PDIK1L
227256_at,USP31
227257_s_at,CACUL1
227258_at,CACUL1
227259_at,CD47
227261_at,KLF12
227262_at,HAPLN3
227263_at,C8orf58
227264_at,TRAF6
227265_at,FGL2
227266_s_at,FYB1
227267_at,POC5
227268_at,RNFT1
227269_s_at,RAB40C
227270_at,FAM200B
227271_at,FGF11
227272_at,CCDC9B
227273_at,BMPR1A
227275_at,MEX3C
227276_at,PLXDC2
227277_at,MTDH
227278_at,TAF13
227279_at,TCEAL3
227280_s_at,CCNYL1
227281_at,SLC29A4
227282_at,PCDH19
227283_at,EFR3B
227284_at,ZNF766
227285_at,CIART
227286_at,INO80E
227287_at,CITED2
227288_at,SREK1IP1
227289_at,PCDH17
227290_at,CDYL2
227291_s_at,BOLA3
227292_at,SPINDOC
227293_at,FIP1L1
227294_at,ZNF689
227295_at,IKBIP
227296_at,MFSD3
227297_at,ITGA9
227298_at,TRAM2-AS1
227299_at,CCNI
227300_at,TMEM119
227303_at,ANKS3
227304_at,SMCR8
227305_s_at,SMCR8
227306_at,ACER2
227307_at,TSPAN18
227308_x_at,LTBP3
227309_at,YOD1
227310_at,ADSS
227311_at,SNX25
227312_at,SNTB2
227313_at,CNPY4
227314_at,ITGA2
227315_x_at,PLPBP
227316_at,PET117
227317_at,LMCD1
227318_at,TMEM178B
227319_at,KLHL36
227321_at,CASTOR3
227322_s_at,BCCIP
